city,timestamp,temperature,season
New York,2010-02-27,-10.572082239974115,winter
New York,2010-02-28,-2.087834426324506,winter
New York,2010-03-01,8.329878395358774,spring
New York,2010-03-02,12.94595203316881,spring
New York,2010-03-03,4.658151733946595,spring
New York,2010-03-04,5.227162121466327,spring
New York,2010-03-05,12.905741171711568,spring
New York,2010-03-06,9.01243271527106,spring
New York,2010-03-07,6.140193105412287,spring
New York,2010-03-08,13.29818603193492,spring
New York,2010-03-09,5.456670837459086,spring
New York,2010-03-10,10.607320272363648,spring
New York,2010-03-11,7.907664511528189,spring
New York,2010-03-12,14.803072788169697,spring
New York,2010-03-13,11.175926522495876,spring
New York,2010-03-14,3.3428502749603144,spring
New York,2010-03-15,5.9723041984099945,spring
New York,2010-03-16,4.267945844539957,spring
New York,2010-03-17,9.521203353300525,spring
New York,2010-03-18,-0.12318424602460354,spring
New York,2010-03-19,7.797133100961329,spring
New York,2010-03-20,19.401671285069117,spring
New York,2010-03-21,16.131446164609542,spring
New York,2010-03-22,10.58445635240959,spring
New York,2010-03-23,5.7256991244350495,spring
New York,2010-03-24,17.87333129266611,spring
New York,2010-03-25,7.358347144184309,spring
New York,2010-03-26,8.326744553973791,spring
New York,2010-03-27,7.604225175900263,spring
New York,2010-03-28,13.717329059602047,spring
New York,2010-03-29,3.980560988750649,spring
New York,2010-03-30,16.45053446201622,spring
New York,2010-03-31,5.310696897140865,spring
New York,2010-04-01,6.723265709248558,spring
New York,2010-04-02,17.12960037166644,spring
New York,2010-04-03,6.355457910977096,spring
New York,2010-04-04,13.926482685329857,spring
New York,2010-04-05,14.619308433525536,spring
New York,2010-04-06,11.5243420804165,spring
New York,2010-04-07,11.856238197039715,spring
New York,2010-04-08,17.172558664286402,spring
New York,2010-04-09,13.500110387477742,spring
New York,2010-04-10,10.933412372530295,spring
New York,2010-04-11,4.557272037640797,spring
New York,2010-04-12,-5.6954866430974,spring
New York,2010-04-13,9.415917153108428,spring
New York,2010-04-14,7.31012846882002,spring
New York,2010-04-15,1.573809515036256,spring
New York,2010-04-16,7.118559372526965,spring
New York,2010-04-17,13.675566179599102,spring
New York,2010-04-18,4.679463456588216,spring
New York,2010-04-19,14.417607655881595,spring
New York,2010-04-20,10.60039786548198,spring
New York,2010-04-21,16.830417610554722,spring
New York,2010-04-22,14.621819229911502,spring
New York,2010-04-23,15.311842743703185,spring
New York,2010-04-24,15.270658893018439,spring
New York,2010-04-25,6.788744706637039,spring
New York,2010-04-26,8.562200723128164,spring
New York,2010-04-27,8.791141591042017,spring
New York,2010-04-28,8.966909777774314,spring
New York,2010-04-29,12.012947760876532,spring
New York,2010-04-30,14.726102527311085,spring
New York,2010-05-01,5.962859278458125,spring
New York,2010-05-02,16.19946718759303,spring
New York,2010-05-03,12.30155541700997,spring
New York,2010-05-04,12.599033879979888,spring
New York,2010-05-05,4.821013739438948,spring
New York,2010-05-06,10.59452033222645,spring
New York,2010-05-07,19.504141939833236,spring
New York,2010-05-08,8.010071840421952,spring
New York,2010-05-09,9.594687101802977,spring
New York,2010-05-10,16.851522584561963,spring
New York,2010-05-11,1.7983638877749009,spring
New York,2010-05-12,5.044121365052808,spring
New York,2010-05-13,9.882765813975398,spring
New York,2010-05-14,2.821636863140702,spring
New York,2010-05-15,4.9730529027456525,spring
New York,2010-05-16,13.554387172165894,spring
New York,2010-05-17,4.282008107202043,spring
New York,2010-05-18,10.575828347603544,spring
New York,2010-05-19,5.697249128563776,spring
New York,2010-05-20,7.898301012350718,spring
New York,2010-05-21,3.6847123516687486,spring
New York,2010-05-22,10.963386416555872,spring
New York,2010-05-23,11.090979425035142,spring
New York,2010-05-24,9.4710255677106,spring
New York,2010-05-25,11.838329441504769,spring
New York,2010-05-26,8.493136674435458,spring
New York,2010-05-27,11.689576832885747,spring
New York,2010-05-28,10.305808253220006,spring
New York,2010-05-29,17.633780958129243,spring
New York,2010-05-30,13.375404914596519,spring
New York,2010-05-31,6.4471423226112226,spring
New York,2010-06-01,25.50663976935412,summer
New York,2010-06-02,17.187459114072777,summer
New York,2010-06-03,25.832794893578082,summer
New York,2010-06-04,28.29420256074841,summer
New York,2010-06-05,23.813225724239466,summer
New York,2010-06-06,25.63190056821485,summer
New York,2010-06-07,28.561675267669273,summer
New York,2010-06-08,27.91868851599293,summer
New York,2010-06-09,17.742501716457802,summer
New York,2010-06-10,24.662052879322744,summer
New York,2010-06-11,30.542105212161033,summer
New York,2010-06-12,27.999095880672925,summer
New York,2010-06-13,20.28453701386477,summer
New York,2010-06-14,22.400561191799337,summer
New York,2010-06-15,18.967580931530346,summer
New York,2010-06-16,20.420861639328695,summer
New York,2010-06-17,19.34442955141332,summer
New York,2010-06-18,21.545658825991687,summer
New York,2010-06-19,32.68955561190318,summer
New York,2010-06-20,29.925503042475555,summer
New York,2010-06-21,32.285125963501706,summer
New York,2010-06-22,21.509781664662025,summer
New York,2010-06-23,15.108045212776974,summer
New York,2010-06-24,26.501782633833997,summer
New York,2010-06-25,16.027250262444536,summer
New York,2010-06-26,35.43528917970886,summer
New York,2010-06-27,23.860812791381104,summer
New York,2010-06-28,24.890267129850372,summer
New York,2010-06-29,22.00744430035274,summer
New York,2010-06-30,18.132688105453127,summer
New York,2010-07-01,23.443036665470014,summer
New York,2010-07-02,17.306298903323516,summer
New York,2010-07-03,25.00049704607485,summer
New York,2010-07-04,25.839908125580205,summer
New York,2010-07-05,17.49123203727313,summer
New York,2010-07-06,21.005853601918343,summer
New York,2010-07-07,23.97787518568541,summer
New York,2010-07-08,25.900304955307025,summer
New York,2010-07-09,29.79593840884313,summer
New York,2010-07-10,19.48331301889683,summer
New York,2010-07-11,27.46859424577928,summer
New York,2010-07-12,18.780931243402257,summer
New York,2010-07-13,26.08031334499108,summer
New York,2010-07-14,30.12413744099141,summer
New York,2010-07-15,21.09445158014546,summer
New York,2010-07-16,16.550019290883718,summer
New York,2010-07-17,26.304705689480443,summer
New York,2010-07-18,25.503864234670235,summer
New York,2010-07-19,12.392796547946471,summer
New York,2010-07-20,31.897511516268143,summer
New York,2010-07-21,21.634537788653013,summer
New York,2010-07-22,28.029922678508782,summer
New York,2010-07-23,20.88723042880584,summer
New York,2010-07-24,20.83220815372707,summer
New York,2010-07-25,33.52713612268348,summer
New York,2010-07-26,26.582971726596348,summer
New York,2010-07-27,31.0576702108728,summer
New York,2010-07-28,17.740853770242282,summer
New York,2010-07-29,27.96440316190071,summer
New York,2010-07-30,21.556601539363832,summer
New York,2010-07-31,19.53139110380063,summer
New York,2010-08-01,21.530709741494697,summer
New York,2010-08-02,26.502343098438804,summer
New York,2010-08-03,31.22334550100135,summer
New York,2010-08-04,34.08317284745712,summer
New York,2010-08-05,29.171020396383398,summer
New York,2010-08-06,34.10903556239563,summer
New York,2010-08-07,17.913422808424293,summer
New York,2010-08-08,23.20339213423849,summer
New York,2010-08-09,33.50748543723319,summer
New York,2010-08-10,18.280216542449843,summer
New York,2010-08-11,19.04804390878914,summer
New York,2010-08-12,10.898236504581858,summer
New York,2010-08-13,35.48175257988081,summer
New York,2010-08-14,25.449892971193876,summer
New York,2010-08-15,24.92944878140616,summer
New York,2010-08-16,26.244033504252165,summer
New York,2010-08-17,25.07749083510611,summer
New York,2010-08-18,28.46591082028333,summer
New York,2010-08-19,26.298312008582073,summer
New York,2010-08-20,28.625203525080597,summer
New York,2010-08-21,28.689389007373926,summer
New York,2010-08-22,30.05089780472396,summer
New York,2010-08-23,26.429494627764573,summer
New York,2010-08-24,23.54440570241195,summer
New York,2010-08-25,25.693845051634185,summer
New York,2010-08-26,22.89158531375086,summer
New York,2010-08-27,30.99501196088932,summer
New York,2010-08-28,26.361811370728375,summer
New York,2010-08-29,22.087964211343948,summer
New York,2010-08-30,29.087105626157687,summer
New York,2010-08-31,26.55673301297855,summer
New York,2010-09-01,12.56540975872145,autumn
New York,2010-09-02,10.449815206485535,autumn
New York,2010-09-03,20.38490934119433,autumn
New York,2010-09-04,19.747857794104124,autumn
New York,2010-09-05,12.467454098898775,autumn
New York,2010-09-06,22.2081387352522,autumn
New York,2010-09-07,15.873918108025798,autumn
New York,2010-09-08,9.322496374294364,autumn
New York,2010-09-09,13.227682542382638,autumn
New York,2010-09-10,15.712388363302209,autumn
New York,2010-09-11,19.83190154172982,autumn
New York,2010-09-12,15.385102784984493,autumn
New York,2010-09-13,11.864339330752841,autumn
New York,2010-09-14,20.37289600101095,autumn
New York,2010-09-15,15.868172481773481,autumn
New York,2010-09-16,13.792447513047131,autumn
New York,2010-09-17,15.007306929272266,autumn
New York,2010-09-18,12.700853321756526,autumn
New York,2010-09-19,14.14016128710487,autumn
New York,2010-09-20,15.985948681691756,autumn
New York,2010-09-21,18.546969423733366,autumn
New York,2010-09-22,23.3443365717253,autumn
New York,2010-09-23,8.250006080727275,autumn
New York,2010-09-24,14.276382912533306,autumn
New York,2010-09-25,19.419355926706302,autumn
New York,2010-09-26,8.076012186072766,autumn
New York,2010-09-27,16.007403238848763,autumn
New York,2010-09-28,12.619128932883006,autumn
New York,2010-09-29,5.294950928817579,autumn
New York,2010-09-30,19.986219321729063,autumn
New York,2010-10-01,12.573760910232345,autumn
New York,2010-10-02,6.290059462473817,autumn
New York,2010-10-03,9.785743184524865,autumn
New York,2010-10-04,15.033100597455364,autumn
New York,2010-10-05,10.770314227999334,autumn
New York,2010-10-06,17.775391280933707,autumn
New York,2010-10-07,15.604781421185267,autumn
New York,2010-10-08,8.198370932408277,autumn
New York,2010-10-09,15.02074653868125,autumn
New York,2010-10-10,8.018642998440008,autumn
New York,2010-10-11,12.698018545283137,autumn
New York,2010-10-12,15.4695300535252,autumn
New York,2010-10-13,16.2302636478209,autumn
New York,2010-10-14,15.11517499389163,autumn
New York,2010-10-15,14.5981477537134,autumn
New York,2010-10-16,9.511770006956,autumn
New York,2010-10-17,20.24941788767561,autumn
New York,2010-10-18,20.521608541828925,autumn
New York,2010-10-19,9.362949149262569,autumn
New York,2010-10-20,12.604488027667234,autumn
New York,2010-10-21,20.148655419370996,autumn
New York,2010-10-22,11.497339357610171,autumn
New York,2010-10-23,13.514223205179555,autumn
New York,2010-10-24,7.100470817589832,autumn
New York,2010-10-25,10.85922287262088,autumn
New York,2010-10-26,17.723961344116034,autumn
New York,2010-10-27,11.698355657987666,autumn
New York,2010-10-28,15.204179263777954,autumn
New York,2010-10-29,17.20786871773763,autumn
New York,2010-10-30,14.47718491098838,autumn
New York,2010-10-31,16.680784493705737,autumn
New York,2010-11-01,25.404858479922737,autumn
New York,2010-11-02,18.638214310799736,autumn
New York,2010-11-03,15.834168212563778,autumn
New York,2010-11-04,10.292546839259469,autumn
New York,2010-11-05,7.138422018449186,autumn
New York,2010-11-06,11.799427645828462,autumn
New York,2010-11-07,13.9402329400452,autumn
New York,2010-11-08,7.474333883634269,autumn
New York,2010-11-09,9.300771410246789,autumn
New York,2010-11-10,18.687828954035012,autumn
New York,2010-11-11,15.248706656895889,autumn
New York,2010-11-12,22.8469241190449,autumn
New York,2010-11-13,18.871081981750308,autumn
New York,2010-11-14,17.9842425750546,autumn
New York,2010-11-15,9.523492618201303,autumn
New York,2010-11-16,13.126186739883966,autumn
New York,2010-11-17,11.84357948581904,autumn
New York,2010-11-18,22.228794326790243,autumn
New York,2010-11-19,16.631945260613772,autumn
New York,2010-11-20,11.817831450521332,autumn
New York,2010-11-21,13.740931584332213,autumn
New York,2010-11-22,22.20243526368492,autumn
New York,2010-11-23,14.019627847781024,autumn
New York,2010-11-24,10.210456155947332,autumn
New York,2010-11-25,8.396457442223296,autumn
New York,2010-11-26,15.988268720776434,autumn
New York,2010-11-27,12.563944482898915,autumn
New York,2010-11-28,9.15061335737698,autumn
New York,2010-11-29,16.174549920420837,autumn
New York,2010-11-30,14.908464053475424,autumn
New York,2010-12-01,0.19108700260273434,winter
New York,2010-12-02,0.2644349614055302,winter
New York,2010-12-03,5.1803000381697455,winter
New York,2010-12-04,-2.5800769643476125,winter
New York,2010-12-05,4.1192189218524815,winter
New York,2010-12-06,-0.7112752960449142,winter
New York,2010-12-07,2.4936040126481056,winter
New York,2010-12-08,1.2370068991743355,winter
New York,2010-12-09,3.0838117704229573,winter
New York,2010-12-10,-2.9144895745482686,winter
New York,2010-12-11,4.071094672433847,winter
New York,2010-12-12,-9.287635112977187,winter
New York,2010-12-13,-3.473012241578317,winter
New York,2010-12-14,6.727818758607729,winter
New York,2010-12-15,-1.9310885879933286,winter
New York,2010-12-16,-2.683435188267528,winter
New York,2010-12-17,14.908198261303074,winter
New York,2010-12-18,-2.5182286619138816,winter
New York,2010-12-19,8.213315568053792,winter
New York,2010-12-20,5.695391309707688,winter
New York,2010-12-21,-6.251380063929774,winter
New York,2010-12-22,-3.3210669304231026,winter
New York,2010-12-23,-0.6475079721807031,winter
New York,2010-12-24,3.909869768003146,winter
New York,2010-12-25,-2.3929045776357323,winter
New York,2010-12-26,-0.43826075541523285,winter
New York,2010-12-27,1.3756265795179141,winter
New York,2010-12-28,-4.51867112945997,winter
New York,2010-12-29,1.4109333645071842,winter
New York,2010-12-30,3.1101324452110415,winter
New York,2010-12-31,-6.80528040049592,winter
New York,2011-01-01,1.4755831300033182,winter
New York,2011-01-02,-4.1113772918797515,winter
New York,2011-01-03,-0.3873872715616988,winter
New York,2011-01-04,1.3393938630730216,winter
New York,2011-01-05,3.5398335865768433,winter
New York,2011-01-06,8.904673813763221,winter
New York,2011-01-07,-8.097425935502251,winter
New York,2011-01-08,-8.49479719822819,winter
New York,2011-01-09,8.70087367106329,winter
New York,2011-01-10,5.543226100060565,winter
New York,2011-01-11,4.129859333768065,winter
New York,2011-01-12,3.7507836227126354,winter
New York,2011-01-13,-1.8682712539452218,winter
New York,2011-01-14,8.266198388674647,winter
New York,2011-01-15,-9.614701655397996,winter
New York,2011-01-16,1.5754125403160377,winter
New York,2011-01-17,-2.828427425765383,winter
New York,2011-01-18,-9.818199113268346,winter
New York,2011-01-19,5.333577717314944,winter
New York,2011-01-20,-6.81839154613934,winter
New York,2011-01-21,0.8899188669867364,winter
New York,2011-01-22,3.1077032763572277,winter
New York,2011-01-23,-3.5555069916304416,winter
New York,2011-01-24,2.9314252423337517,winter
New York,2011-01-25,6.891083224584057,winter
New York,2011-01-26,-0.5902351583194898,winter
New York,2011-01-27,-1.7366203863097147,winter
New York,2011-01-28,4.325341478937068,winter
New York,2011-01-29,5.185653628611856,winter
New York,2011-01-30,2.4732460496103306,winter
New York,2011-01-31,5.372124204662649,winter
New York,2011-02-01,1.7670552389586125,winter
New York,2011-02-02,-4.619431026957406,winter
New York,2011-02-03,-1.9937524203721504,winter
New York,2011-02-04,3.8881985141690794,winter
New York,2011-02-05,-3.0020936808803453,winter
New York,2011-02-06,-3.8302400106539447,winter
New York,2011-02-07,-7.536288578197343,winter
New York,2011-02-08,-1.2313147289575113,winter
New York,2011-02-09,-8.869094723349269,winter
New York,2011-02-10,5.121482368055272,winter
New York,2011-02-11,-1.6570676766395067,winter
New York,2011-02-12,7.552521878402513,winter
New York,2011-02-13,-3.9928695968595114,winter
New York,2011-02-14,-4.087797041246776,winter
New York,2011-02-15,0.8885718343788054,winter
New York,2011-02-16,1.4077057506595538,winter
New York,2011-02-17,-6.506570317233683,winter
New York,2011-02-18,-4.177169388939931,winter
New York,2011-02-19,-1.878834134045866,winter
New York,2011-02-20,-1.2004715768969267,winter
New York,2011-02-21,2.2024715681068825,winter
New York,2011-02-22,0.7952873264901615,winter
New York,2011-02-23,2.75019130667248,winter
New York,2011-02-24,-0.7918318639372353,winter
New York,2011-02-25,-6.3867623512921545,winter
New York,2011-02-26,0.8667804997502353,winter
New York,2011-02-27,-2.9272783414032033,winter
New York,2011-02-28,-4.784212652465925,winter
New York,2011-03-01,12.952311157679432,spring
New York,2011-03-02,14.571025453580713,spring
New York,2011-03-03,14.18905797300202,spring
New York,2011-03-04,10.346590589009004,spring
New York,2011-03-05,3.7614729308181527,spring
New York,2011-03-06,-4.967860991486612,spring
New York,2011-03-07,12.865403656097214,spring
New York,2011-03-08,10.699046673505617,spring
New York,2011-03-09,13.991783678847733,spring
New York,2011-03-10,7.955075176776491,spring
New York,2011-03-11,10.802898549145986,spring
New York,2011-03-12,16.31317198535563,spring
New York,2011-03-13,6.782310883048234,spring
New York,2011-03-14,13.258359929711208,spring
New York,2011-03-15,8.097389681860076,spring
New York,2011-03-16,4.68790662050419,spring
New York,2011-03-17,8.751568656475964,spring
New York,2011-03-18,4.625292847045915,spring
New York,2011-03-19,6.390537354696889,spring
New York,2011-03-20,13.415935868982892,spring
New York,2011-03-21,16.816921614789567,spring
New York,2011-03-22,9.758375108436615,spring
New York,2011-03-23,14.663159180973125,spring
New York,2011-03-24,2.864519536847946,spring
New York,2011-03-25,10.660138416612503,spring
New York,2011-03-26,11.406630911499787,spring
New York,2011-03-27,19.560343840333704,spring
New York,2011-03-28,18.616606126096052,spring
New York,2011-03-29,11.484898209499619,spring
New York,2011-03-30,15.738645666320565,spring
New York,2011-03-31,10.16411779495922,spring
New York,2011-04-01,9.296187866253995,spring
New York,2011-04-02,17.35332823217388,spring
New York,2011-04-03,13.894469148009748,spring
New York,2011-04-04,19.463127306888527,spring
New York,2011-04-05,10.455751553293428,spring
New York,2011-04-06,5.1688277056469465,spring
New York,2011-04-07,3.8730911260438328,spring
New York,2011-04-08,13.780879853052948,spring
New York,2011-04-09,10.92045654154226,spring
New York,2011-04-10,12.23568469607429,spring
New York,2011-04-11,1.133151065974161,spring
New York,2011-04-12,7.502607389989302,spring
New York,2011-04-13,12.634360710469874,spring
New York,2011-04-14,6.83151249925944,spring
New York,2011-04-15,5.0748525486307,spring
New York,2011-04-16,8.421136447949277,spring
New York,2011-04-17,19.091339994633657,spring
New York,2011-04-18,7.3200751043671515,spring
New York,2011-04-19,9.778894454622305,spring
New York,2011-04-20,5.287360333768196,spring
New York,2011-04-21,14.425460230723754,spring
New York,2011-04-22,7.763652143317744,spring
New York,2011-04-23,6.457703611598452,spring
New York,2011-04-24,0.5292720694073836,spring
New York,2011-04-25,8.039195661815235,spring
New York,2011-04-26,12.40138699789998,spring
New York,2011-04-27,6.567391532992949,spring
New York,2011-04-28,12.046090589914611,spring
New York,2011-04-29,7.830345863178726,spring
New York,2011-04-30,10.100372817491438,spring
New York,2011-05-01,10.336576613554882,spring
New York,2011-05-02,19.237932011392843,spring
New York,2011-05-03,11.965139554547294,spring
New York,2011-05-04,12.808891154680556,spring
New York,2011-05-05,10.20044862336506,spring
New York,2011-05-06,20.66044813746386,spring
New York,2011-05-07,7.968659556662139,spring
New York,2011-05-08,17.489250385082677,spring
New York,2011-05-09,5.393151814440444,spring
New York,2011-05-10,18.414407973723478,spring
New York,2011-05-11,9.952084607397484,spring
New York,2011-05-12,7.94597447696683,spring
New York,2011-05-13,7.759069518487282,spring
New York,2011-05-14,13.420188721618548,spring
New York,2011-05-15,2.442827659737179,spring
New York,2011-05-16,4.979135862730644,spring
New York,2011-05-17,22.356507639340933,spring
New York,2011-05-18,18.387623673389616,spring
New York,2011-05-19,8.833376738441167,spring
New York,2011-05-20,11.07849964880383,spring
New York,2011-05-21,14.770658933028507,spring
New York,2011-05-22,11.382427869171172,spring
New York,2011-05-23,2.7119494660976695,spring
New York,2011-05-24,18.10435846421036,spring
New York,2011-05-25,11.409461414301932,spring
New York,2011-05-26,6.7831041878163205,spring
New York,2011-05-27,5.393749181829152,spring
New York,2011-05-28,4.584044886443363,spring
New York,2011-05-29,15.573468848360976,spring
New York,2011-05-30,6.222843697528878,spring
New York,2011-05-31,13.655985156843268,spring
New York,2011-06-01,27.810366569973247,summer
New York,2011-06-02,32.59382675956164,summer
New York,2011-06-03,31.701049219262778,summer
New York,2011-06-04,23.591569262875687,summer
New York,2011-06-05,35.015793058240135,summer
New York,2011-06-06,26.557096418817885,summer
New York,2011-06-07,19.642463215633597,summer
New York,2011-06-08,26.38558423880077,summer
New York,2011-06-09,16.188720133972623,summer
New York,2011-06-10,35.396636258790764,summer
New York,2011-06-11,22.435774665979515,summer
New York,2011-06-12,22.088297187872023,summer
New York,2011-06-13,29.935156568844608,summer
New York,2011-06-14,21.739738028511265,summer
New York,2011-06-15,30.986300551394717,summer
New York,2011-06-16,30.364877554807684,summer
New York,2011-06-17,17.92741460503103,summer
New York,2011-06-18,22.194754828930513,summer
New York,2011-06-19,18.9319732386952,summer
New York,2011-06-20,33.894327238864385,summer
New York,2011-06-21,21.760375068666743,summer
New York,2011-06-22,18.113102002469105,summer
New York,2011-06-23,29.110394762941365,summer
New York,2011-06-24,22.789266292095796,summer
New York,2011-06-25,30.083403626709952,summer
New York,2011-06-26,23.13872014998805,summer
New York,2011-06-27,24.631466755290607,summer
New York,2011-06-28,17.25713185554097,summer
New York,2011-06-29,22.966345585774395,summer
New York,2011-06-30,27.927846103140265,summer
New York,2011-07-01,30.618598178249158,summer
New York,2011-07-02,25.67360361878191,summer
New York,2011-07-03,12.560015157400004,summer
New York,2011-07-04,24.022229147728886,summer
New York,2011-07-05,30.38119614030552,summer
New York,2011-07-06,13.68305647972498,summer
New York,2011-07-07,19.66860155715016,summer
New York,2011-07-08,21.581503964294377,summer
New York,2011-07-09,27.435274096060684,summer
New York,2011-07-10,25.725631908314647,summer
New York,2011-07-11,25.09602967501654,summer
New York,2011-07-12,27.14094861538474,summer
New York,2011-07-13,19.036111229764558,summer
New York,2011-07-14,20.478721521826937,summer
New York,2011-07-15,23.1277003595627,summer
New York,2011-07-16,29.990916905756293,summer
New York,2011-07-17,36.28958384073148,summer
New York,2011-07-18,25.780369600844224,summer
New York,2011-07-19,35.87768561686776,summer
New York,2011-07-20,21.09508576765782,summer
New York,2011-07-21,25.835008756840725,summer
New York,2011-07-22,21.08845077536316,summer
New York,2011-07-23,21.83433041539494,summer
New York,2011-07-24,20.792027267128788,summer
New York,2011-07-25,15.356415787303364,summer
New York,2011-07-26,24.76081091801724,summer
New York,2011-07-27,30.376318690886563,summer
New York,2011-07-28,30.49684601527579,summer
New York,2011-07-29,21.73146514048293,summer
New York,2011-07-30,20.542620943580626,summer
New York,2011-07-31,16.487011615986876,summer
New York,2011-08-01,28.984844705592657,summer
New York,2011-08-02,16.068999874966806,summer
New York,2011-08-03,26.848576046375673,summer
New York,2011-08-04,22.40932105317587,summer
New York,2011-08-05,30.26707840773447,summer
New York,2011-08-06,26.72568490213418,summer
New York,2011-08-07,33.27910040691569,summer
New York,2011-08-08,23.605417129219564,summer
New York,2011-08-09,23.36234269478934,summer
New York,2011-08-10,23.848128842859275,summer
New York,2011-08-11,23.081121828912725,summer
New York,2011-08-12,28.325135769793317,summer
New York,2011-08-13,26.955079819098223,summer
New York,2011-08-14,30.747800473466572,summer
New York,2011-08-15,25.926416065585194,summer
New York,2011-08-16,27.734418857401,summer
New York,2011-08-17,37.07383078308443,summer
New York,2011-08-18,25.97489981939036,summer
New York,2011-08-19,24.853811523196956,summer
New York,2011-08-20,30.09283392610013,summer
New York,2011-08-21,26.55588548413081,summer
New York,2011-08-22,20.232742933684932,summer
New York,2011-08-23,26.166014381632618,summer
New York,2011-08-24,35.87004029915466,summer
New York,2011-08-25,23.016558964791532,summer
New York,2011-08-26,28.13417703935369,summer
New York,2011-08-27,24.157596006719054,summer
New York,2011-08-28,21.636402831417886,summer
New York,2011-08-29,21.469606953402785,summer
New York,2011-08-30,24.392562023157623,summer
New York,2011-08-31,27.61527227472935,summer
New York,2011-09-01,9.376046289885707,autumn
New York,2011-09-02,12.053872554349711,autumn
New York,2011-09-03,12.488600298326983,autumn
New York,2011-09-04,18.279371907378785,autumn
New York,2011-09-05,16.92853427858573,autumn
New York,2011-09-06,18.911027759727123,autumn
New York,2011-09-07,11.57230884209654,autumn
New York,2011-09-08,17.322167712803108,autumn
New York,2011-09-09,5.983662243961813,autumn
New York,2011-09-10,10.15148855291341,autumn
New York,2011-09-11,8.636301904904562,autumn
New York,2011-09-12,19.424813579990584,autumn
New York,2011-09-13,15.81027474664969,autumn
New York,2011-09-14,16.322302366176597,autumn
New York,2011-09-15,12.423236640529735,autumn
New York,2011-09-16,13.665528104565274,autumn
New York,2011-09-17,10.998179917457712,autumn
New York,2011-09-18,20.585848431684045,autumn
New York,2011-09-19,17.99437088868771,autumn
New York,2011-09-20,10.043112631965293,autumn
New York,2011-09-21,17.047530304542867,autumn
New York,2011-09-22,12.322686372674244,autumn
New York,2011-09-23,18.29066444992922,autumn
New York,2011-09-24,22.935289820812933,autumn
New York,2011-09-25,14.00493074639422,autumn
New York,2011-09-26,16.29869730021721,autumn
New York,2011-09-27,15.330067538762009,autumn
New York,2011-09-28,23.12546762055772,autumn
New York,2011-09-29,9.492027026013698,autumn
New York,2011-09-30,14.244496005381498,autumn
New York,2011-10-01,19.38685747577935,autumn
New York,2011-10-02,15.707795162244503,autumn
New York,2011-10-03,11.61618026832466,autumn
New York,2011-10-04,15.779994592352988,autumn
New York,2011-10-05,13.682508847909684,autumn
New York,2011-10-06,5.9046246379975145,autumn
New York,2011-10-07,21.17207840604297,autumn
New York,2011-10-08,5.631171347109815,autumn
New York,2011-10-09,7.044130926046477,autumn
New York,2011-10-10,4.3577247921703695,autumn
New York,2011-10-11,15.909157832735854,autumn
New York,2011-10-12,12.038521144249938,autumn
